CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
670,0,1,3.6888794541139363,0.0,1,1.0,1.0,182650.15
679,1,0,3.871201010907891,0.0,2,1.0,0.0,23344.94
473,2,1,3.5553480614894135,131504.73,1,1.0,0.0,189560.43
465,0,1,3.4965075614664802,0.0,2,1.0,1.0,95500.98
528,2,1,3.367295829986474,170214.23,2,1.0,0.0,49284.0
586,2,1,4.02535169073515,100781.75,2,1.0,1.0,54448.41
659,2,0,4.204692619390966,117411.6,1,1.0,1.0,45071.09
707,0,0,3.871201010907891,88441.64,1,1.0,1.0,119903.2
737,1,1,4.248495242049359,87542.89,2,1.0,1.0,42576.86
587,1,0,3.6375861597263857,0.0,2,1.0,0.0,47414.15
658,1,0,3.7376696182833684,102870.93,1,0.0,1.0,103764.55
517,1,0,3.6109179126442243,113308.84,1,0.0,1.0,31517.16
620,1,1,4.204692619390966,0.0,2,1.0,1.0,43486.73
734,0,1,3.6635616461296463,92636.96,2,1.0,1.0,125671.29
540,2,1,3.7376696182833684,87271.41,2,1.0,0.0,172572.64
715,1,0,3.4657359027997265,175307.32,1,1.0,0.0,187051.23
721,1,0,3.58351893845611,155176.83,2,1.0,1.0,49653.37
667,0,0,3.6635616461296463,0.0,2,1.0,0.0,68873.8
810,1,1,3.9318256327243257,0.0,2,0.0,1.0,184524.74
592,1,1,3.4339872044851463,84102.11,2,0.0,1.0,116385.24
461,2,1,4.30406509320417,186445.31,2,1.0,1.0,196767.83
684,0,1,3.4339872044851463,0.0,2,1.0,0.0,188637.05
658,0,1,3.4657359027997265,145553.07,1,1.0,1.0,31484.76
746,1,1,3.044522437723423,166883.07,2,0.0,1.0,194563.65
644,2,1,3.4657359027997265,141528.88,1,1.0,1.0,167087.34
474,2,1,3.5263605246161616,176311.36,1,1.0,0.0,160213.27
716,1,1,3.9512437185814275,65971.61,2,1.0,0.0,14608.0
487,0,1,3.6888794541139363,136093.74,1,0.0,1.0,193408.43
758,1,1,3.912023005428146,95813.76,3,1.0,1.0,67944.09
779,1,0,4.127134385045092,119096.55,1,0.0,1.0,116977.89
756,1,0,3.6109179126442243,132623.6,1,1.0,1.0,58974.0
678,0,0,3.6375861597263857,124483.53,1,1.0,0.0,126253.31
750,1,1,3.8501476017100584,121376.15,2,1.0,0.0,54473.6
570,2,0,3.367295829986474,122028.65,2,1.0,1.0,173792.77
607,2,1,3.6635616461296463,105103.33,1,1.0,0.0,104721.5
667,2,1,3.6635616461296463,83765.35,2,1.0,0.0,118358.54
821,2,1,3.6109179126442243,106453.53,2,0.0,1.0,127413.0
608,0,0,3.6109179126442243,130461.02,1,1.0,0.0,21967.15
845,2,1,3.7612001156935624,152063.59,2,1.0,0.0,97910.06
794,0,1,3.332204510175204,0.0,2,0.0,1.0,86699.98
779,1,0,3.295836866004329,0.0,2,1.0,1.0,190623.02
683,2,1,3.7612001156935624,115888.04,1,1.0,1.0,117349.19
779,1,0,4.2626798770413155,0.0,2,1.0,1.0,146895.36
607,1,1,3.295836866004329,0.0,2,1.0,0.0,63495.86
748,2,1,3.295836866004329,90971.85,1,1.0,1.0,131662.47
655,1,1,3.258096538021482,106198.5,1,0.0,1.0,32020.42
537,1,0,3.8501476017100584,0.0,2,0.0,1.0,25482.62
618,2,0,3.713572066704308,37702.79,1,1.0,1.0,195775.48
688,2,0,3.5553480614894135,111578.18,1,0.0,0.0,166165.93
579,0,1,3.4339872044851463,0.0,2,1.0,0.0,112395.98
628,2,0,3.912023005428146,122227.71,1,0.0,1.0,14217.77
481,1,0,3.784189633918261,175303.06,1,1.0,0.0,65500.53
483,1,0,3.871201010907891,0.0,2,1.0,1.0,110059.38
767,1,0,3.58351893845611,139180.2,1,0.0,0.0,123880.19
612,1,1,3.4339872044851463,117989.76,1,1.0,1.0,54129.86
477,1,0,3.091042453358316,82559.42,2,0.0,0.0,163112.9
686,1,0,3.258096538021482,0.0,2,1.0,0.0,1540.89
633,0,1,3.6635616461296463,0.0,2,0.0,0.0,191207.03
685,0,0,3.5553480614894135,137948.51,1,1.0,0.0,113639.64
683,1,1,3.6375861597263857,127616.56,1,1.0,0.0,123846.07
721,0,1,3.4657359027997265,0.0,1,1.0,0.0,136119.96
850,1,1,3.6635616461296463,104386.53,1,1.0,0.0,105886.77
793,1,0,3.6635616461296463,137817.52,1,0.0,0.0,83997.79
744,1,0,4.02535169073515,0.0,2,1.0,1.0,169498.61
601,2,0,3.5553480614894135,71553.83,1,1.0,0.0,177384.45
778,1,1,4.174387269895637,0.0,1,1.0,1.0,77867.23
712,1,0,3.4965075614664802,182888.08,1,1.0,0.0,3061.0
727,2,0,3.6109179126442243,101191.83,1,1.0,1.0,34551.35
710,0,1,3.6375861597263857,0.0,2,1.0,1.0,136390.88
706,1,0,3.5553480614894135,0.0,2,1.0,1.0,81718.37
545,2,0,3.6109179126442243,95829.13,2,0.0,1.0,104936.88
603,2,0,3.258096538021482,109166.37,1,1.0,1.0,92840.67
731,2,0,3.6109179126442243,116880.53,1,0.0,0.0,172718.35
655,2,1,3.58351893845611,122314.39,1,1.0,0.0,9181.66
582,2,0,3.713572066704308,70349.48,2,0.0,1.0,178074.04
474,2,1,3.6109179126442243,142688.57,2,1.0,1.0,110953.33
747,2,0,3.6109179126442243,135776.36,3,1.0,0.0,85470.45
728,0,1,3.7612001156935624,0.0,1,1.0,1.0,120088.17
510,1,0,3.784189633918261,0.0,2,1.0,1.0,175518.31
602,0,0,3.5263605246161616,98382.72,1,1.0,0.0,39542.0
598,1,0,3.332204510175204,129991.76,2,0.0,1.0,46041.08
573,2,0,3.4339872044851463,134644.19,1,1.0,1.0,70381.49
501,1,1,3.6888794541139363,0.0,2,0.0,0.0,141946.92
614,1,0,3.9318256327243257,0.0,2,1.0,1.0,5552.37
705,0,1,3.8501476017100584,63488.7,1,0.0,1.0,28640.92
676,1,1,3.713572066704308,101457.14,1,1.0,1.0,79101.67
512,1,0,3.58351893845611,129804.17,1,1.0,0.0,53020.9
572,0,0,3.5553480614894135,152390.26,1,1.0,0.0,128123.66
724,1,1,4.23410650459726,117866.92,1,1.0,1.0,62280.91
665,2,0,4.143134726391533,104469.58,1,1.0,1.0,25165.36
680,1,1,3.1780538303479458,0.0,3,1.0,0.0,154971.63
693,1,1,3.6635616461296463,0.0,2,0.0,1.0,142331.39
796,0,1,3.1354942159291497,146584.19,2,0.0,0.0,125445.8
762,0,1,3.7612001156935624,134204.67,1,1.0,1.0,139971.01
567,0,0,3.784189633918261,0.0,2,1.0,0.0,87677.15
791,1,1,3.9512437185814275,0.0,1,1.0,1.0,122782.5
829,2,0,3.58351893845611,81795.74,2,1.0,0.0,90106.94
594,1,0,4.04305126783455,0.0,1,1.0,0.0,19376.56
592,0,1,3.713572066704308,138734.94,1,1.0,0.0,90020.74
534,1,1,3.1354942159291497,104822.45,1,0.0,1.0,160176.47
850,1,1,3.332204510175204,0.0,2,1.0,1.0,38773.74
664,1,0,3.6888794541139363,125608.72,1,1.0,0.0,122073.48
444,1,0,3.8066624897703196,0.0,1,1.0,0.0,130009.85
787,1,0,3.828641396489095,117685.31,2,1.0,1.0,93360.35
734,1,1,3.6888794541139363,176914.8,1,1.0,1.0,12799.23
786,1,0,3.6109179126442243,165896.22,2,1.0,1.0,66977.68
550,0,0,3.9318256327243257,0.0,2,1.0,0.0,153917.41
509,1,0,3.4011973816621555,0.0,2,1.0,0.0,180598.86
726,0,1,3.5553480614894135,0.0,2,0.0,1.0,100556.98
599,0,0,3.2188758248682006,0.0,2,1.0,1.0,120790.02
578,1,0,4.07753744390572,185966.64,1,0.0,0.0,9445.42
706,1,0,3.4011973816621555,98415.37,1,1.0,1.0,110520.48
554,2,1,3.4339872044851463,135470.9,1,1.0,0.0,107074.81
599,2,0,3.2188758248682006,108380.72,1,1.0,1.0,79005.95
516,1,1,3.4965075614664802,127305.5,1,1.0,1.0,120037.36
681,1,0,3.5263605246161616,0.0,2,0.0,0.0,55816.2
850,1,1,3.6109179126442243,153147.75,1,1.0,1.0,152235.3
687,0,1,4.276666119016055,0.0,2,1.0,1.0,50267.69
713,2,0,3.6888794541139363,114446.84,2,1.0,1.0,87308.18
793,1,1,3.713572066704308,141806.46,1,1.0,0.0,102921.17
680,0,1,3.4339872044851463,119825.75,2,1.0,1.0,101139.3
604,2,1,3.8501476017100584,118907.6,1,0.0,1.0,47777.15
473,1,1,3.4965075614664802,125827.43,1,0.0,1.0,145698.73
650,2,0,3.1354942159291497,93911.3,2,1.0,0.0,69055.45
606,0,0,3.7376696182833684,0.0,2,1.0,0.0,177938.52
609,1,0,3.713572066704308,0.0,1,0.0,1.0,112585.19
762,1,0,3.970291913552122,102520.37,1,1.0,1.0,170195.4
613,2,1,2.995732273553991,117356.19,1,0.0,0.0,113557.7
618,1,1,3.044522437723423,125682.79,1,0.0,0.0,57762.0
648,1,1,3.784189633918261,0.0,2,1.0,1.0,58652.23
505,2,1,3.6109179126442243,122453.97,2,1.0,1.0,52693.99
724,1,0,3.332204510175204,0.0,2,1.0,1.0,100240.2
545,1,1,3.258096538021482,0.0,2,1.0,1.0,199638.56
611,0,1,3.332204510175204,96381.68,2,1.0,0.0,181419.29
724,2,0,3.58351893845611,94615.11,2,1.0,1.0,10627.21
538,2,1,3.7376696182833684,80380.24,1,1.0,0.0,119216.46
741,0,0,3.6888794541139363,104784.23,1,1.0,0.0,135163.76
850,2,1,3.2188758248682006,69385.17,2,1.0,0.0,87834.24
716,1,0,3.713572066704308,0.0,1,1.0,1.0,113267.48
700,2,1,3.6888794541139363,148571.07,1,1.0,0.0,189826.96
539,1,1,3.367295829986474,0.0,2,1.0,1.0,100919.19
738,1,0,3.258096538021482,0.0,2,1.0,1.0,48644.94
782,1,0,3.4965075614664802,191523.09,1,1.0,1.0,167058.75
570,1,1,2.8903717578961645,82767.42,1,1.0,0.0,71811.9
583,0,1,3.6888794541139363,54428.37,1,1.0,0.0,109638.78
625,2,1,3.6109179126442243,142711.81,1,1.0,0.0,35625.41
696,1,0,2.9444389791664403,110928.51,1,1.0,1.0,2766.63
666,0,0,3.7612001156935624,0.0,2,1.0,0.0,29346.1
727,0,1,3.4339872044851463,0.0,1,1.0,0.0,121751.04
774,1,1,3.713572066704308,126670.37,1,1.0,0.0,102426.06
622,0,0,3.58351893845611,0.0,2,1.0,1.0,104852.6
670,1,1,3.295836866004329,79336.61,1,1.0,1.0,26170.08
753,1,0,3.871201010907891,0.0,2,0.0,1.0,146821.42
503,1,1,3.332204510175204,0.0,2,1.0,0.0,125918.17
547,1,1,3.9318256327243257,0.0,2,1.0,1.0,56908.41
797,1,1,3.367295829986474,0.0,2,1.0,1.0,132975.39
582,1,0,3.4339872044851463,0.0,2,1.0,1.0,33747.03
614,1,0,3.6375861597263857,116248.88,1,1.0,0.0,105140.92
662,0,0,3.6375861597263857,0.0,2,1.0,0.0,136259.65
615,1,0,3.4657359027997265,92199.84,1,1.0,1.0,2755.53
762,0,0,3.367295829986474,115545.33,2,1.0,0.0,148256.43
600,2,0,3.970291913552122,106261.63,1,1.0,0.0,93629.66
802,1,0,3.4965075614664802,0.0,2,1.0,0.0,143706.18
484,2,1,4.007333185232471,149349.58,3,0.0,0.0,137519.92
648,0,1,3.4339872044851463,0.0,2,1.0,1.0,5199.02
672,1,0,3.9512437185814275,170008.84,1,0.0,0.0,56407.42
755,1,1,3.367295829986474,0.0,3,1.0,0.0,4733.94
774,2,0,3.7376696182833684,132193.94,2,1.0,1.0,162865.52
674,1,0,3.8066624897703196,144889.18,1,1.0,1.0,102591.9
490,1,1,3.6888794541139363,0.0,1,1.0,1.0,49594.19
850,0,1,4.007333185232471,0.0,1,0.0,0.0,171762.87
557,0,1,3.6888794541139363,0.0,2,0.0,1.0,105433.53
600,0,0,3.6109179126442243,177657.35,1,1.0,1.0,77142.32
680,1,0,3.4657359027997265,92961.61,1,1.0,0.0,116957.6
698,2,0,3.9512437185814275,107304.39,3,1.0,0.0,28806.32
551,1,0,3.7612001156935624,0.0,2,1.0,0.0,178393.68
637,1,1,3.871201010907891,130806.99,2,1.0,1.0,132005.85
730,2,1,3.6109179126442243,124053.03,1,1.0,0.0,118591.67
746,1,0,3.2188758248682006,0.0,2,0.0,1.0,88728.47
670,2,0,3.7612001156935624,111677.88,1,1.0,0.0,178827.3
717,1,0,3.871201010907891,123764.95,1,1.0,1.0,169952.82
543,1,1,3.58351893845611,0.0,2,0.0,0.0,26019.59
624,2,1,3.295836866004329,104848.68,1,1.0,1.0,167387.36
545,2,0,3.8066624897703196,93796.42,2,1.0,1.0,162321.26
487,0,1,3.58351893845611,140137.15,1,1.0,0.0,194073.33
615,2,0,3.6635616461296463,113193.51,2,1.0,1.0,52166.25
624,1,1,4.127134385045092,125163.62,2,1.0,1.0,151411.5
732,2,0,3.6375861597263857,178787.54,1,1.0,1.0,195760.53
543,0,0,3.6109179126442243,0.0,2,1.0,1.0,78915.68
631,0,1,3.828641396489095,0.0,2,1.0,1.0,129508.96
602,2,0,3.4657359027997265,184715.86,2,1.0,0.0,113781.99
652,1,1,3.6888794541139363,79927.36,2,1.0,1.0,33524.6
460,2,1,3.5553480614894135,102742.91,2,1.0,1.0,189339.6
698,1,0,3.4965075614664802,135658.73,2,0.0,1.0,39755.0
850,2,0,3.6635616461296463,124548.99,2,1.0,1.0,120380.12
749,2,1,3.4657359027997265,79523.13,1,0.0,1.0,157648.12
850,2,0,3.6375861597263857,146756.68,1,1.0,0.0,78268.61
617,0,1,3.8066624897703196,0.0,1,1.0,0.0,143298.06
850,1,1,4.007333185232471,98488.08,1,1.0,0.0,155879.57
672,1,0,3.8501476017100584,0.0,1,0.0,0.0,91574.92
605,1,1,3.5263605246161616,0.0,1,0.0,0.0,35982.42
506,1,1,3.5263605246161616,90307.62,1,1.0,1.0,159235.29
805,2,0,3.1780538303479458,143221.35,2,1.0,0.0,186035.72
424,0,0,3.5263605246161616,0.0,1,1.0,1.0,16250.61
747,0,0,3.6109179126442243,0.0,2,0.0,1.0,180551.76
614,0,0,3.6635616461296463,151914.93,1,0.0,0.0,56459.45
671,2,0,3.5553480614894135,144848.74,1,1.0,1.0,179012.3
823,2,1,3.970291913552122,124954.94,1,0.0,1.0,131259.6
583,1,1,3.6375861597263857,0.0,2,0.0,1.0,113597.64
740,1,0,3.6635616461296463,0.0,2,1.0,0.0,19047.23
679,1,1,3.58351893845611,0.0,2,1.0,1.0,2243.41
769,1,1,3.295836866004329,0.0,1,1.0,1.0,57876.05
708,0,0,3.4965075614664802,0.0,2,1.0,0.0,138613.21
539,0,0,3.6375861597263857,71460.67,2,1.0,1.0,10074.05
762,1,0,3.332204510175204,0.0,2,1.0,0.0,167909.52
850,2,1,3.8501476017100584,134381.52,1,0.0,0.0,26812.89
592,0,1,3.6888794541139363,200322.45,1,1.0,1.0,113244.73
632,2,1,3.713572066704308,81877.38,1,1.0,1.0,33642.21
614,2,1,3.784189633918261,118715.86,1,1.0,0.0,133591.11
682,1,1,3.5553480614894135,181166.44,1,1.0,1.0,63737.19
521,1,0,3.6375861597263857,0.0,2,1.0,0.0,51454.06
546,1,1,3.4011973816621555,0.0,2,0.0,1.0,198543.09
725,1,0,4.189654742026425,86459.8,1,1.0,1.0,141476.56
629,1,1,3.6635616461296463,0.0,2,1.0,1.0,43174.49
630,1,0,3.970291913552122,138053.67,1,0.0,1.0,114110.97
594,2,0,2.8903717578961645,132694.73,1,1.0,0.0,167689.56
638,2,1,3.6109179126442243,124513.66,2,1.0,0.0,158610.89
697,1,0,3.295836866004329,141223.68,2,1.0,0.0,90591.15
844,1,0,3.6375861597263857,111501.66,1,1.0,1.0,119333.38
730,0,1,3.4965075614664802,0.0,2,0.0,0.0,176576.62
589,2,1,3.912023005428146,144895.05,2,1.0,1.0,34941.23
656,1,0,3.6109179126442243,0.0,2,0.0,1.0,67840.81
700,2,0,3.5553480614894135,95853.39,2,1.0,0.0,192933.37
632,1,1,3.295836866004329,107375.82,1,1.0,1.0,62703.38
760,2,0,3.367295829986474,103607.24,2,0.0,1.0,86334.64
592,0,0,3.4339872044851463,110071.1,1,0.0,0.0,43921.36
772,2,1,3.7376696182833684,101979.16,1,1.0,0.0,90928.48
574,0,0,3.58351893845611,0.0,2,0.0,1.0,71709.12
598,2,1,3.912023005428146,88379.81,3,0.0,1.0,64157.24
679,2,1,3.4011973816621555,77949.69,1,1.0,1.0,121151.46
610,1,0,3.258096538021482,0.0,2,1.0,0.0,166031.08
770,2,0,3.8066624897703196,110765.68,1,1.0,0.0,26163.74
535,1,1,3.784189633918261,114427.86,1,1.0,1.0,136330.26
682,2,0,3.1780538303479458,57929.81,2,0.0,0.0,53134.3
664,1,1,3.4339872044851463,104158.84,1,1.0,0.0,134169.85
643,0,0,3.5553480614894135,0.0,2,0.0,0.0,67979.35
639,1,0,3.6109179126442243,98186.7,1,0.0,1.0,173386.95
684,0,1,3.58351893845611,174180.39,1,1.0,0.0,119830.08
681,1,0,3.2188758248682006,0.0,1,0.0,1.0,90860.97
567,2,1,3.6888794541139363,105222.86,2,1.0,0.0,93795.86
537,2,0,4.430816798843313,92242.34,1,1.0,1.0,186235.98
676,1,1,3.8918202981106265,0.0,1,1.0,0.0,79342.31
678,0,1,3.6635616461296463,0.0,1,0.0,1.0,185366.56
799,0,1,3.332204510175204,142253.65,1,1.0,0.0,45042.56
483,1,0,3.367295829986474,0.0,1,1.0,1.0,81634.45
545,2,0,3.970291913552122,114421.55,1,1.0,0.0,180598.28
676,1,1,3.5263605246161616,100359.54,1,0.0,0.0,46038.28
710,0,1,3.295836866004329,135277.96,1,1.0,0.0,142200.15
672,2,1,3.044522437723423,35741.69,1,1.0,0.0,28789.94
568,0,0,3.332204510175204,127289.28,1,0.0,0.0,45611.51
790,0,1,3.713572066704308,109508.68,1,0.0,0.0,86776.38
557,1,1,3.1780538303479458,0.0,1,0.0,0.0,20515.72
531,1,1,3.6109179126442243,0.0,1,1.0,0.0,4606.97
635,0,0,3.4339872044851463,0.0,2,1.0,0.0,135382.23
631,1,1,3.4339872044851463,137687.72,1,1.0,0.0,190067.12
652,1,0,3.6375861597263857,0.0,2,1.0,1.0,145700.22
527,2,1,3.713572066704308,136733.24,1,1.0,1.0,57589.29
680,1,1,3.2188758248682006,123816.5,1,1.0,1.0,90162.35
667,0,0,3.6635616461296463,167557.12,1,1.0,1.0,41183.02
763,1,0,3.6888794541139363,0.0,2,1.0,0.0,134281.11
768,1,0,3.367295829986474,95984.69,2,1.0,1.0,73686.75
627,1,0,3.784189633918261,153548.12,1,0.0,0.0,35300.08
594,2,0,3.332204510175204,142574.71,2,1.0,0.0,129084.82
693,1,1,3.7612001156935624,152341.55,1,1.0,0.0,9241.78
554,1,1,3.258096538021482,92606.86,2,1.0,0.0,192709.69
612,2,0,3.7376696182833684,141927.1,1,1.0,1.0,43018.98
584,0,1,3.367295829986474,0.0,2,1.0,0.0,88866.92
755,2,1,3.6375861597263857,82083.52,1,0.0,1.0,10333.78
518,1,0,3.6888794541139363,0.0,2,0.0,1.0,194416.58
658,0,0,3.912023005428146,0.0,2,1.0,0.0,52137.73
591,0,0,3.6635616461296463,0.0,2,0.0,0.0,42392.24
626,1,1,3.4657359027997265,0.0,2,0.0,0.0,187172.54
746,1,1,3.6109179126442243,0.0,2,0.0,1.0,171039.56
792,0,0,3.8501476017100584,0.0,1,1.0,1.0,5557.88
525,0,1,3.6109179126442243,0.0,1,0.0,1.0,131521.72
678,2,1,3.9889840465642745,123699.28,2,0.0,1.0,105221.76
529,0,0,3.4339872044851463,0.0,1,1.0,0.0,10625.91
478,0,1,3.58351893845611,92363.3,2,1.0,0.0,44912.7
782,0,0,3.1354942159291497,98052.66,1,1.0,1.0,142587.32
663,2,1,3.828641396489095,95439.4,1,1.0,1.0,21038.58
696,0,0,3.8501476017100584,106758.6,1,1.0,1.0,80591.18
685,2,0,3.7612001156935624,108589.47,2,0.0,1.0,194808.51
688,1,1,3.4657359027997265,123157.95,1,1.0,0.0,172531.23
691,1,0,4.060443010546419,0.0,1,0.0,1.0,194930.3
610,2,0,3.58351893845611,115462.02,1,0.0,1.0,42581.04
534,0,1,3.4965075614664802,151233.62,1,0.0,0.0,199336.63
733,1,0,3.7376696182833684,150507.21,1,0.0,1.0,169964.12
535,1,1,3.8918202981106265,0.0,1,0.0,0.0,61820.41
664,1,0,3.58351893845611,0.0,2,1.0,1.0,95372.64
428,1,1,4.127134385045092,107735.93,1,0.0,1.0,58381.77
810,2,0,3.5553480614894135,96814.46,2,1.0,1.0,120511.03
679,2,0,4.060443010546419,125850.53,2,1.0,1.0,87008.17
521,0,1,3.8918202981106265,82940.25,2,0.0,0.0,62413.01
710,1,0,3.044522437723423,109130.96,2,1.0,1.0,56191.99
553,1,0,3.6375861597263857,99844.68,1,0.0,0.0,187915.7
618,1,0,3.6109179126442243,0.0,1,0.0,1.0,178705.45
597,2,1,3.6888794541139363,106756.01,2,1.0,0.0,151167.94
672,1,1,3.8066624897703196,0.0,1,1.0,1.0,92027.69
717,0,1,3.58351893845611,164557.95,1,0.0,1.0,82336.73
546,1,1,3.295836866004329,0.0,2,1.0,1.0,14858.1
537,1,0,4.07753744390572,0.0,2,0.0,0.0,103799.77
753,1,1,3.58351893845611,128518.98,1,1.0,1.0,44567.83
733,1,0,3.58351893845611,0.0,2,1.0,1.0,109127.54
698,0,1,3.8501476017100584,0.0,1,1.0,0.0,50213.81
528,1,1,3.4657359027997265,85615.66,2,1.0,0.0,156192.43
679,1,0,3.7376696182833684,0.0,2,0.0,0.0,71823.15
754,1,1,3.6375861597263857,0.0,2,0.0,0.0,3524.69
541,1,0,3.5263605246161616,128743.55,1,1.0,0.0,134851.12
544,1,0,3.6888794541139363,0.0,2,1.0,0.0,61581.2
530,0,0,3.784189633918261,0.0,2,0.0,0.0,55893.37
620,1,0,3.58351893845611,0.0,2,1.0,1.0,145937.99
803,1,0,3.58351893845611,0.0,2,1.0,1.0,149370.93
622,1,1,3.6635616461296463,83456.79,2,0.0,0.0,38882.34
850,1,0,4.060443010546419,156652.13,1,0.0,0.0,25899.21
643,1,0,3.6109179126442243,0.0,2,0.0,0.0,142454.77
569,1,0,4.189654742026425,0.0,1,1.0,0.0,130784.2
771,1,1,4.04305126783455,0.0,1,0.0,0.0,85876.67
767,1,0,3.58351893845611,0.0,1,0.0,0.0,65147.27
623,1,1,3.1780538303479458,0.0,2,1.0,0.0,116160.04
775,1,1,3.4011973816621555,191091.74,2,1.0,1.0,96170.38
680,2,1,3.9318256327243257,143139.87,1,0.0,0.0,47795.43
597,2,1,4.0943445622221,78539.84,1,0.0,1.0,48502.88
613,1,1,3.828641396489095,167795.6,1,0.0,1.0,44390.38
600,1,1,3.332204510175204,0.0,2,0.0,1.0,52193.23
687,1,0,3.5263605246161616,128270.56,1,1.0,0.0,191092.62
580,2,1,3.58351893845611,145387.32,2,1.0,1.0,169963.2
588,1,1,4.1588830833596715,0.0,1,1.0,1.0,189703.65
479,0,0,3.871201010907891,87070.23,1,0.0,1.0,85646.41
673,2,1,3.367295829986474,99097.36,1,1.0,1.0,9796.69
710,2,1,3.1780538303479458,110407.44,2,0.0,0.0,15832.43
527,1,0,3.6635616461296463,0.0,2,1.0,0.0,167183.07
706,2,1,3.828641396489095,111288.18,1,1.0,1.0,149170.25
499,0,1,3.7376696182833684,147187.84,1,1.0,1.0,14868.94
572,1,1,3.4011973816621555,0.0,1,0.0,1.0,175025.27
653,1,1,3.7376696182833684,0.0,2,1.0,1.0,5768.32
714,0,0,3.5263605246161616,0.0,2,1.0,0.0,193040.32
583,0,1,3.091042453358316,0.0,2,0.0,1.0,5985.36
692,2,0,3.970291913552122,150926.99,2,0.0,0.0,119817.19
549,2,0,3.713572066704308,95020.8,3,1.0,1.0,131710.59
687,2,0,3.258096538021482,142721.52,1,1.0,1.0,153605.75
749,1,1,3.258096538021482,0.0,2,0.0,1.0,34948.77
562,1,0,3.5553480614894135,0.0,1,0.0,0.0,48869.67
564,2,1,3.4965075614664802,115761.51,1,0.0,1.0,112350.21
625,2,0,4.02535169073515,148507.24,1,1.0,0.0,46824.08
593,1,0,3.7612001156935624,0.0,2,1.0,1.0,76357.43
493,1,0,3.9889840465642745,167831.88,2,1.0,0.0,150159.95
850,1,0,3.6888794541139363,76914.21,1,1.0,0.0,174183.44
470,0,0,3.4011973816621555,125385.01,1,1.0,0.0,68293.93
554,1,1,3.8066624897703196,0.0,2,1.0,1.0,181204.5
665,1,1,4.007333185232471,136354.16,1,1.0,1.0,93769.89
754,0,0,3.6635616461296463,157691.98,2,1.0,0.0,133600.89
781,1,1,2.9444389791664403,0.0,2,1.0,1.0,124297.32
780,0,0,3.8501476017100584,86006.21,1,1.0,1.0,37973.13
754,0,0,3.5553480614894135,0.0,2,1.0,1.0,9658.41
701,2,0,4.143134726391533,120916.52,3,0.0,0.0,144727.45
531,1,1,4.143134726391533,114715.71,1,0.0,1.0,24506.95
503,2,0,3.4011973816621555,136622.55,2,0.0,0.0,47310.24
651,2,1,3.8066624897703196,86714.06,1,1.0,0.0,85869.89
552,1,0,3.7376696182833684,133701.07,2,1.0,0.0,101069.71
850,0,0,3.784189633918261,0.0,2,1.0,1.0,183617.32
705,1,1,3.871201010907891,0.0,2,0.0,0.0,149772.61
767,1,1,3.5553480614894135,0.0,2,0.0,0.0,144251.38
560,0,1,3.295836866004329,124995.98,1,1.0,1.0,114669.79
569,0,1,3.9318256327243257,0.0,3,1.0,0.0,75084.96
634,1,0,4.343805421853684,0.0,2,1.0,1.0,161579.85
581,0,1,3.1780538303479458,159203.71,1,1.0,1.0,102517.83
690,1,0,3.5553480614894135,112689.95,1,1.0,0.0,176962.31
612,1,1,3.7612001156935624,139496.35,2,1.0,1.0,77128.23
470,1,0,3.5553480614894135,96473.59,1,0.0,0.0,5962.3
703,2,0,3.5553480614894135,140691.08,2,1.0,0.0,167810.26
589,1,1,4.110873864173311,0.0,1,1.0,0.0,61108.56
743,2,0,4.174387269895637,131935.51,1,1.0,1.0,96399.67
712,2,0,3.7612001156935624,141749.74,2,0.0,1.0,90905.26
535,0,1,3.8918202981106265,115309.75,1,1.0,0.0,111421.77
760,0,0,3.7612001156935624,175735.5,1,1.0,1.0,157337.29
660,0,0,3.4965075614664802,0.0,1,1.0,0.0,29664.45
778,0,0,3.4965075614664802,116474.28,2,1.0,1.0,32757.55
654,1,1,3.5553480614894135,90865.8,1,1.0,1.0,86764.46
546,0,0,3.2188758248682006,127728.24,2,1.0,1.0,105279.74
732,1,0,3.58351893845611,0.0,2,1.0,1.0,60830.24
684,2,1,3.258096538021482,114035.39,1,0.0,0.0,96885.19
599,1,0,3.5263605246161616,0.0,2,1.0,1.0,174196.68
693,0,0,3.8501476017100584,107604.66,1,1.0,1.0,80149.27
743,2,0,3.8066624897703196,144677.19,3,1.0,0.0,22512.44
796,2,1,3.6888794541139363,99745.95,1,1.0,0.0,177524.19
629,2,1,3.6375861597263857,123948.85,1,1.0,0.0,76053.07
680,2,0,3.5263605246161616,146422.22,1,1.0,0.0,67142.97
754,1,0,3.5263605246161616,0.0,2,1.0,1.0,65219.85
650,0,0,3.1780538303479458,108881.73,1,1.0,0.0,104492.83
630,2,1,3.4339872044851463,112373.49,2,1.0,1.0,131167.98
720,1,0,3.258096538021482,51962.91,2,1.0,0.0,45507.24
850,0,0,3.713572066704308,132838.07,1,1.0,1.0,175347.28
828,1,0,3.5263605246161616,129433.34,2,0.0,0.0,38131.77
601,0,1,2.995732273553991,122446.61,2,1.0,0.0,86791.9
815,0,1,3.6635616461296463,0.0,1,1.0,1.0,85167.88
644,1,0,3.4965075614664802,0.0,1,1.0,0.0,96420.58
850,2,0,3.9318256327243257,124425.99,1,0.0,0.0,118545.49
