CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
790,Spain,Male,37.0,8,0.0,2,1.0,1.0,149418.41,0
678,Spain,Female,27.0,5,87099.85,2,1.0,0.0,149550.95,0
505,Germany,Male,43.0,6,127146.68,1,0.0,0.0,137565.87,0
582,France,Female,32.0,4,0.0,2,1.0,0.0,59668.81,0
623,France,Female,28.0,4,0.0,2,1.0,0.0,41227.67,0
646,Germany,Female,57.0,6,90212.0,1,1.0,0.0,13911.27,1
636,France,Male,34.0,8,0.0,2,1.0,0.0,38570.13,0
850,France,Male,31.0,6,131996.66,2,1.0,1.0,178747.43,0
497,France,Male,34.0,2,0.0,2,1.0,1.0,83087.13,0
592,France,Male,37.0,4,212692.97,1,0.0,0.0,176395.02,0
710,France,Male,38.0,2,0.0,2,1.0,0.0,96.27,0
672,France,Male,28.0,4,167268.98,1,1.0,1.0,169469.3,0
725,Spain,Female,32.0,0,0.0,2,1.0,1.0,138525.19,0
778,France,Female,33.0,9,151772.63,2,0.0,0.0,180249.94,1
771,Germany,Female,36.0,5,77846.9,1,0.0,0.0,99805.99,0
702,Spain,Male,39.0,8,0.0,2,1.0,0.0,99654.13,0
588,Spain,Male,34.0,10,0.0,2,1.0,0.0,79078.91,0
567,Spain,Male,40.0,4,118628.8,1,0.0,0.0,91973.63,0
599,France,Male,28.0,7,119706.22,1,0.0,0.0,31190.42,0
660,France,Female,43.0,1,0.0,1,0.0,1.0,112026.1,1
659,France,Female,37.0,1,151105.68,1,1.0,1.0,140934.57,0
730,France,Female,35.0,0,155470.55,1,1.0,1.0,53718.28,0
850,France,Female,33.0,3,0.0,2,1.0,1.0,11159.19,0
592,France,Male,37.0,3,96651.03,1,1.0,1.0,3232.82,0
786,France,Male,35.0,3,0.0,2,1.0,0.0,92712.97,0
697,France,Female,47.0,6,128252.66,1,1.0,1.0,168053.4,0
639,France,Female,38.0,4,81550.94,2,0.0,1.0,118974.77,0
573,France,Male,27.0,2,128243.03,1,1.0,1.0,11631.34,0
691,France,Male,52.0,3,0.0,1,1.0,0.0,175843.68,1
472,France,Female,37.0,1,0.0,2,1.0,1.0,48357.9,0
690,Germany,Male,43.0,2,166522.78,1,0.0,0.0,119644.59,1
604,Spain,Male,23.0,9,124577.33,1,1.0,1.0,7267.25,0
566,France,Male,30.0,5,0.0,1,1.0,0.0,54926.51,1
626,France,Male,33.0,8,0.0,2,1.0,0.0,138504.28,0
663,France,Female,33.0,2,0.0,2,1.0,0.0,153295.0,0
732,France,Female,43.0,9,0.0,2,1.0,0.0,183147.17,0
459,Germany,Male,48.0,4,133994.52,1,1.0,1.0,19287.06,1
709,France,Male,42.0,9,118546.71,1,0.0,1.0,77142.85,0
752,France,Male,38.0,0,145974.79,2,1.0,1.0,137694.23,0
538,France,Male,33.0,6,93791.38,1,1.0,1.0,199249.29,0
358,Spain,Female,52.0,8,143542.36,3,1.0,0.0,141959.11,1
720,France,Male,29.0,2,0.0,2,1.0,0.0,39925.52,0
813,Germany,Female,36.0,6,98088.09,1,0.0,1.0,26687.22,1
590,Spain,Female,29.0,10,99250.08,1,1.0,1.0,129629.41,0
691,France,Male,41.0,2,0.0,1,1.0,1.0,56850.92,1
502,France,Male,37.0,10,0.0,1,1.0,1.0,76642.68,0
815,France,Female,56.0,3,0.0,3,1.0,1.0,94248.16,1
651,Germany,Male,35.0,8,110067.71,1,1.0,0.0,127678.95,1
676,France,Female,34.0,8,82909.14,1,1.0,0.0,91817.38,1
679,Germany,Female,37.0,8,77373.87,2,0.0,1.0,174873.09,0
699,Spain,Female,29.0,9,127570.93,2,1.0,0.0,164756.81,0
597,France,Female,42.0,4,64740.12,1,1.0,1.0,106841.12,0
702,Spain,Male,44.0,9,0.0,1,0.0,0.0,59207.41,1
780,Germany,Male,51.0,4,126725.25,1,1.0,0.0,195259.31,1
627,France,Male,27.0,1,62092.9,1,1.0,1.0,105887.04,0
730,Spain,Male,62.0,2,0.0,2,1.0,1.0,186489.95,0
526,Spain,Male,38.0,2,0.0,2,0.0,0.0,58010.98,0
564,Germany,Female,32.0,10,139875.2,2,1.0,0.0,15378.23,0
635,Spain,Male,35.0,2,113635.16,1,1.0,0.0,90883.12,0
521,France,Male,37.0,5,105843.26,2,1.0,1.0,84908.2,0
766,Germany,Female,62.0,7,142724.48,1,0.0,1.0,5893.23,1
741,France,Male,32.0,8,0.0,2,1.0,0.0,143598.7,0
677,Germany,Male,28.0,0,143988.0,2,1.0,0.0,8755.69,1
701,Germany,Female,48.0,1,92072.68,1,1.0,1.0,133992.36,0
629,France,Female,33.0,6,0.0,2,1.0,1.0,59129.72,0
655,France,Female,51.0,3,0.0,2,0.0,1.0,15801.02,0
743,France,Female,73.0,6,0.0,2,0.0,1.0,107867.38,0
786,Spain,Female,39.0,7,0.0,2,0.0,0.0,100929.59,0
684,France,Female,26.0,5,87098.91,1,0.0,0.0,106095.82,0
774,France,Female,47.0,6,94722.88,1,0.0,1.0,61450.96,0
614,France,Male,40.0,6,0.0,1,1.0,1.0,20339.79,1
743,France,Male,23.0,3,110203.77,1,1.0,0.0,95583.45,0
498,France,Male,34.0,5,0.0,2,1.0,1.0,91711.66,0
770,Germany,Male,37.0,5,141547.26,2,0.0,1.0,180326.83,0
669,Germany,Male,47.0,0,63723.78,2,1.0,1.0,181928.25,0
721,France,Female,37.0,1,0.0,2,1.0,0.0,70810.8,0
689,Spain,Female,28.0,5,95328.6,1,1.0,0.0,6129.61,1
554,Germany,Female,54.0,6,108755.0,1,1.0,0.0,40914.32,1
587,France,Male,42.0,1,0.0,1,0.0,0.0,123006.91,0
773,Spain,Male,43.0,7,138150.57,1,1.0,1.0,177357.16,0
675,Spain,Female,40.0,8,79035.95,1,1.0,0.0,142783.98,1
725,France,Male,35.0,7,75915.75,1,1.0,0.0,150507.43,0
680,France,Male,31.0,10,113292.17,1,1.0,1.0,122639.73,0
574,France,Male,41.0,1,0.0,2,0.0,0.0,70550.0,0
787,Spain,Male,39.0,10,108935.39,1,1.0,1.0,101168.3,0
848,Germany,Female,40.0,5,148495.64,1,0.0,0.0,158853.98,0
706,Spain,Female,37.0,7,0.0,2,1.0,1.0,110899.3,0
580,Germany,Female,42.0,2,123331.36,1,0.0,0.0,103516.08,1
689,France,Male,39.0,7,0.0,2,0.0,0.0,14917.09,0
638,France,Male,57.0,6,0.0,1,1.0,0.0,33676.48,1
604,Germany,Male,25.0,7,165413.43,1,1.0,1.0,35279.74,0
802,Spain,Male,40.0,5,0.0,2,1.0,1.0,175043.69,0
725,France,Male,46.0,6,0.0,2,1.0,0.0,161767.38,0
790,France,Male,26.0,5,0.0,1,1.0,0.0,20510.79,0
438,France,Female,36.0,4,0.0,2,1.0,0.0,64420.5,0
613,France,Female,24.0,7,140453.91,1,1.0,0.0,129001.3,0
687,Germany,Female,27.0,9,152328.88,2,0.0,0.0,126494.82,0
641,Spain,Male,31.0,3,153316.14,1,1.0,0.0,59927.99,0
640,Germany,Female,30.0,5,32197.64,1,0.0,1.0,141446.01,0
744,France,Male,36.0,10,0.0,2,1.0,1.0,182867.84,0
602,France,Male,33.0,5,164704.38,1,0.0,1.0,180716.1,1
512,France,Female,41.0,6,0.0,1,1.0,1.0,100507.81,0
549,France,Male,29.0,3,0.0,2,1.0,0.0,146090.38,0
531,Germany,Female,31.0,7,117052.82,1,1.0,0.0,118508.09,1
458,Germany,Female,43.0,1,106870.12,2,1.0,0.0,100564.37,0
518,France,Male,38.0,3,90957.81,1,0.0,1.0,162304.59,0
781,Germany,Female,48.0,9,82794.18,1,1.0,0.0,124720.68,1
659,France,Female,56.0,9,123785.24,1,1.0,0.0,99504.03,1
577,Germany,Female,44.0,1,152086.15,1,0.0,1.0,44719.5,1
850,France,Female,46.0,3,0.0,2,1.0,1.0,187980.21,0
828,Spain,Male,28.0,8,134766.85,1,1.0,0.0,79355.87,0
850,France,Female,24.0,6,0.0,2,1.0,1.0,13159.9,0
684,Germany,Male,37.0,1,126817.13,2,1.0,1.0,29995.83,1
716,France,Male,38.0,4,0.0,2,1.0,0.0,189678.7,0
554,France,Female,30.0,9,0.0,2,1.0,1.0,40320.3,0
586,Germany,Male,32.0,1,149814.54,1,1.0,0.0,31830.06,0
718,France,Male,33.0,7,102874.28,1,0.0,0.0,117841.06,0
527,France,Male,32.0,0,0.0,1,1.0,0.0,109523.88,0
566,Germany,Female,35.0,1,123042.0,1,1.0,0.0,66245.44,1
794,France,Female,41.0,7,0.0,2,1.0,1.0,74275.08,0
710,Spain,Male,22.0,8,0.0,2,0.0,0.0,99645.04,0
699,Germany,Female,54.0,3,111009.32,1,1.0,1.0,155905.79,1
684,France,Male,30.0,2,0.0,2,1.0,0.0,83473.82,0
850,France,Male,41.0,3,0.0,2,1.0,0.0,128892.36,0
648,France,Male,32.0,0,0.0,1,0.0,1.0,117323.31,0
664,France,Male,32.0,10,107209.73,1,1.0,1.0,112340.2,0
844,France,Male,18.0,2,160980.03,1,0.0,0.0,145936.28,0
633,Germany,Male,40.0,5,86172.81,2,1.0,1.0,117279.49,0
574,Spain,Male,36.0,3,0.0,2,1.0,1.0,8559.66,0
560,France,Female,27.0,5,0.0,2,1.0,0.0,131919.48,0
697,Germany,Male,31.0,3,108805.42,2,0.0,1.0,123825.83,0
732,Germany,Female,61.0,9,94867.18,2,1.0,1.0,157527.6,1
606,Germany,Male,36.0,5,190479.48,2,0.0,0.0,179351.89,0
685,France,Female,43.0,1,132667.17,1,1.0,1.0,41876.98,0
662,France,Female,29.0,10,0.0,2,1.0,0.0,137508.31,0
642,Germany,Female,30.0,5,129753.69,1,1.0,0.0,582.53,0
708,Spain,Female,32.0,8,187487.63,1,1.0,1.0,120115.5,0
468,France,Male,36.0,3,61636.97,1,0.0,0.0,107787.42,0
762,Spain,Female,19.0,6,0.0,2,1.0,0.0,55500.17,0
760,Germany,Female,34.0,6,58003.41,1,1.0,0.0,90346.1,0
730,France,Female,22.0,9,65763.57,1,1.0,1.0,145792.01,0
567,France,Male,39.0,5,0.0,2,0.0,0.0,168521.72,0
541,France,Male,46.0,4,124547.13,2,1.0,0.0,94499.06,0
668,Germany,Male,47.0,7,106854.21,1,0.0,1.0,157959.02,1
683,Germany,Female,35.0,1,132371.3,2,0.0,0.0,186123.57,0
501,Germany,Male,40.0,5,114655.58,1,0.0,0.0,126535.92,0
611,France,Male,58.0,8,0.0,2,0.0,1.0,107665.68,1
611,Germany,Female,43.0,9,127216.31,2,0.0,1.0,17913.25,0
706,Spain,Female,42.0,8,95386.82,1,1.0,1.0,75732.25,0
642,France,Female,39.0,4,0.0,1,1.0,1.0,76821.24,0
543,France,Male,30.0,4,140916.81,1,1.0,0.0,157711.18,0
721,Spain,Male,43.0,3,88798.34,1,0.0,0.0,45610.63,0
640,Spain,Male,29.0,5,197200.04,2,1.0,0.0,141453.62,0
634,France,Male,37.0,5,115345.86,2,0.0,0.0,168781.8,0
604,France,Male,36.0,6,116229.85,2,1.0,1.0,79633.38,0
850,Spain,Male,22.0,2,0.0,2,1.0,1.0,9684.52,0
661,France,Male,39.0,5,0.0,2,0.0,0.0,181461.46,0
702,Spain,Female,38.0,2,0.0,1,1.0,1.0,161888.63,0
664,France,Male,46.0,2,0.0,1,1.0,1.0,177423.02,1
603,Germany,Female,35.0,9,145623.36,1,1.0,0.0,163181.62,0
850,France,Female,28.0,9,0.0,2,1.0,1.0,164864.67,0
540,Spain,Male,28.0,8,0.0,2,0.0,0.0,197588.32,0
504,Spain,Female,46.0,2,163764.84,1,1.0,1.0,165122.55,1
589,France,Female,37.0,6,138497.84,1,0.0,1.0,18988.58,0
739,France,Male,29.0,1,0.0,2,1.0,1.0,164484.78,0
850,France,Male,31.0,1,96399.31,2,1.0,0.0,106534.15,0
709,Spain,Female,37.0,8,0.0,3,1.0,0.0,71738.56,0
646,France,Female,45.0,3,47134.75,1,1.0,1.0,57236.44,0
649,France,Female,35.0,4,108306.44,1,1.0,1.0,192486.24,0
850,France,Male,49.0,5,122486.47,1,0.0,1.0,59748.19,0
592,France,Male,28.0,5,137222.77,1,0.0,0.0,39608.58,0
654,Spain,Male,34.0,5,0.0,2,1.0,0.0,159311.46,0
721,Germany,Male,37.0,3,107720.64,1,1.0,1.0,158591.12,0
702,France,Female,46.0,9,98444.19,1,0.0,1.0,109563.28,0
713,France,Female,39.0,10,0.0,2,1.0,1.0,126263.97,0
776,France,Male,39.0,8,125211.55,2,1.0,0.0,144496.07,0
768,France,Male,25.0,6,0.0,2,1.0,1.0,21215.67,0
721,Spain,Male,38.0,7,0.0,1,0.0,1.0,53534.8,0
776,Germany,Female,37.0,2,103769.22,2,1.0,0.0,194099.12,0
554,France,Male,33.0,3,117413.95,1,1.0,1.0,12766.74,0
620,France,Female,70.0,3,87926.24,2,1.0,0.0,33350.26,1
808,France,Male,45.0,7,118626.55,2,1.0,0.0,147132.46,0
674,Germany,Male,34.0,2,152797.9,1,1.0,0.0,175709.4,1
456,France,Female,33.0,1,188285.68,1,0.0,0.0,58363.94,0
635,France,Female,78.0,6,47536.4,1,1.0,1.0,119400.08,0
607,Germany,Male,47.0,4,148826.32,1,1.0,1.0,79450.61,0
700,France,Male,38.0,9,65962.63,1,1.0,1.0,100950.48,0
647,Germany,Male,52.0,7,130013.12,1,1.0,1.0,190806.36,1
709,Germany,Male,45.0,4,122917.71,1,1.0,1.0,11.58,1
481,France,Male,40.0,3,0.0,1,1.0,1.0,32319.93,0
704,Spain,Male,24.0,10,122109.78,1,1.0,1.0,127654.37,0
850,France,Female,37.0,9,0.0,1,0.0,0.0,100101.06,0
504,Germany,Male,43.0,5,134740.19,2,1.0,0.0,181430.91,0
621,France,Male,31.0,7,136658.61,1,1.0,1.0,148689.13,0
850,Spain,Female,29.0,10,0.0,2,1.0,1.0,94815.04,0
802,France,Male,38.0,1,142557.11,1,1.0,1.0,172497.73,0
528,France,Male,37.0,6,103772.45,1,1.0,0.0,197111.99,0
772,France,Female,35.0,9,0.0,1,0.0,1.0,25448.31,0
517,Germany,Male,53.0,0,109172.88,1,1.0,0.0,54676.1,1
742,France,Male,33.0,6,0.0,2,0.0,0.0,38550.4,0
677,France,Male,36.0,4,0.0,2,1.0,0.0,7824.31,0
601,France,Male,74.0,2,0.0,2,0.0,1.0,51554.58,0
677,Germany,Female,36.0,10,68806.84,1,1.0,0.0,33075.24,0
727,Spain,Female,41.0,10,0.0,2,0.0,1.0,47468.56,0
592,Spain,Male,41.0,0,0.0,2,1.0,0.0,65906.07,0
688,Germany,Female,34.0,9,91025.58,2,0.0,1.0,163783.0,0
722,France,Female,49.0,3,168197.66,1,1.0,0.0,140765.57,1
651,Germany,Male,31.0,7,138008.06,2,1.0,0.0,129912.74,0
562,France,Female,51.0,7,122822.0,2,0.0,0.0,32626.21,0
820,France,Female,39.0,1,104614.29,1,1.0,0.0,61538.43,1
573,France,Female,33.0,0,90124.64,1,1.0,0.0,137476.71,0
714,France,Female,40.0,0,0.0,2,1.0,0.0,62762.12,0
587,France,Male,33.0,8,148163.57,1,0.0,0.0,122925.4,0
662,France,Male,74.0,6,0.0,2,1.0,0.0,123583.85,0
470,Spain,Male,34.0,9,0.0,2,0.0,1.0,89013.67,0
670,France,Male,33.0,8,126679.69,1,1.0,1.0,39451.09,0
802,Germany,Male,37.0,9,115569.21,1,0.0,1.0,119782.89,0
523,Germany,Male,27.0,8,61688.61,2,1.0,0.0,147059.16,0
850,Spain,Female,41.0,3,99945.93,2,1.0,0.0,71179.31,0
669,France,Female,29.0,7,146011.4,1,0.0,0.0,50249.16,0
636,Spain,Male,45.0,3,0.0,2,1.0,1.0,159463.8,0
625,France,Male,49.0,6,173434.9,1,1.0,0.0,165580.93,1
772,Spain,Female,39.0,4,122486.11,2,1.0,1.0,140709.25,0
686,Spain,Male,22.0,5,0.0,2,1.0,0.0,158974.45,0
704,Spain,Male,38.0,6,106687.76,1,1.0,0.0,173776.5,0
687,Germany,Female,41.0,2,154007.21,1,1.0,0.0,158408.23,0
709,France,Female,32.0,2,87814.89,1,1.0,0.0,138578.37,0
794,France,Female,62.0,9,123681.32,3,1.0,0.0,173586.63,1
694,Germany,Female,58.0,1,143212.22,1,0.0,0.0,102628.56,1
616,France,Male,46.0,2,0.0,2,1.0,0.0,137136.46,0
697,France,Male,35.0,5,133087.76,1,1.0,0.0,64771.61,0
579,Spain,Female,35.0,1,129490.36,2,0.0,1.0,8590.83,1
640,France,Female,33.0,1,167298.42,1,0.0,1.0,145381.65,0
588,France,Male,32.0,1,0.0,2,1.0,1.0,8763.87,0
645,France,Female,37.0,1,0.0,2,1.0,1.0,68987.55,0
777,Germany,Female,34.0,5,96693.66,1,1.0,1.0,172618.52,0
715,France,Female,31.0,3,110581.29,1,1.0,1.0,94715.24,0
702,France,Male,26.0,5,56738.47,2,1.0,1.0,100442.22,1
593,France,Male,32.0,6,99162.29,1,1.0,0.0,128384.11,0
667,Germany,Female,42.0,10,64404.26,2,0.0,0.0,26022.37,0
562,France,Male,42.0,2,100238.35,1,0.0,0.0,86797.41,0
850,France,Male,40.0,6,97339.99,1,0.0,1.0,88815.25,0
701,Spain,Male,36.0,8,0.0,2,1.0,0.0,169161.46,0
704,France,Male,23.0,6,166594.78,1,1.0,1.0,155823.2,0
428,France,Female,31.0,2,0.0,2,1.0,0.0,54487.43,0
502,Germany,Male,33.0,5,174673.65,2,1.0,0.0,33300.56,0
573,France,Female,36.0,1,0.0,1,1.0,1.0,56905.38,0
553,Spain,Male,42.0,7,0.0,2,1.0,0.0,7680.23,0
693,France,Male,41.0,4,0.0,2,0.0,0.0,156381.47,0
549,Germany,Female,37.0,1,130622.34,2,1.0,1.0,128499.94,0
677,France,Female,56.0,0,119963.45,1,0.0,0.0,158325.87,1
615,Germany,Male,43.0,3,86920.86,1,1.0,1.0,150048.37,0
484,France,Female,29.0,4,130114.39,1,1.0,0.0,164017.89,0
536,France,Male,39.0,4,0.0,2,1.0,0.0,27150.35,0
458,Spain,Female,35.0,5,166492.48,1,1.0,0.0,135287.74,0
702,France,Male,34.0,4,100054.77,1,1.0,0.0,109496.45,0
850,France,Male,28.0,4,0.0,2,1.0,1.0,12409.01,0
512,France,Male,36.0,4,152169.12,2,0.0,0.0,38629.3,1
555,Spain,Male,33.0,5,127343.4,1,0.0,1.0,121789.3,0
551,France,Male,42.0,2,139561.46,1,1.0,0.0,43435.43,1
826,France,Male,26.0,5,142662.68,1,0.0,0.0,60285.3,0
615,Germany,Female,33.0,3,137657.25,2,1.0,1.0,171657.57,0
698,Germany,Female,64.0,1,169362.43,1,1.0,0.0,84760.32,1
559,France,Male,28.0,3,141099.43,1,1.0,1.0,15607.27,0
712,Spain,Female,79.0,5,108078.56,1,1.0,1.0,174118.93,0
840,Germany,Female,51.0,1,87779.83,1,0.0,1.0,36687.11,1
558,France,Male,40.0,6,0.0,2,1.0,0.0,173844.89,0
641,France,Male,33.0,2,146193.6,2,1.0,1.0,55796.83,1
672,France,Female,34.0,8,0.0,2,1.0,1.0,16245.25,0
729,Spain,Female,28.0,0,0.0,2,1.0,1.0,31165.06,1
629,France,Female,49.0,4,0.0,2,1.0,1.0,196335.48,0
777,France,Female,42.0,5,147531.82,1,1.0,1.0,38819.45,0
709,France,Female,37.0,9,0.0,2,1.0,0.0,16733.59,0
605,Spain,Male,47.0,7,142643.54,1,1.0,0.0,189310.27,0
784,Spain,Female,40.0,8,0.0,2,1.0,0.0,108891.3,0
731,Spain,Male,33.0,1,0.0,1,1.0,0.0,130726.96,0
805,Germany,Female,45.0,9,116585.97,1,1.0,0.0,189428.75,1
744,Spain,Male,31.0,0,117551.23,1,1.0,0.0,158958.9,0
705,France,Male,30.0,1,0.0,1,1.0,1.0,181300.32,0
646,France,Female,51.0,4,101629.3,1,0.0,0.0,130541.1,0
733,Germany,Male,48.0,7,85915.52,1,1.0,1.0,23860.5,0
411,France,Female,54.0,9,0.0,1,0.0,1.0,76621.49,0
757,Spain,Male,44.0,5,140856.16,2,1.0,0.0,158735.1,0
763,Germany,Female,32.0,1,108465.65,2,1.0,0.0,60552.44,1
552,Spain,Female,34.0,4,0.0,2,1.0,0.0,140286.69,0
642,France,Male,26.0,0,0.0,1,0.0,0.0,47472.68,0
610,France,Female,31.0,6,107784.65,1,1.0,1.0,141137.53,0
611,Spain,Male,52.0,7,0.0,1,0.0,1.0,73585.18,1
833,France,Female,28.0,4,136674.51,2,0.0,0.0,5278.78,0
671,France,Male,27.0,5,0.0,2,0.0,0.0,120893.07,0
653,Spain,Female,27.0,6,107751.68,2,1.0,1.0,33389.42,0
499,Germany,Female,29.0,6,148051.52,1,1.0,0.0,118623.94,0
595,Germany,Male,32.0,8,131081.66,2,1.0,1.0,69428.79,0
639,Germany,Female,46.0,10,110031.09,2,1.0,1.0,133995.59,0
699,France,Male,30.0,9,0.0,1,1.0,1.0,108162.13,0
655,Germany,Female,30.0,1,83173.98,2,1.0,1.0,184259.6,0
612,Germany,Female,47.0,6,130024.87,1,1.0,1.0,45750.21,1
619,France,Female,55.0,0,0.0,3,0.0,0.0,60810.64,1
712,France,Male,29.0,3,102540.61,1,1.0,1.0,189680.79,0
659,Germany,Male,36.0,4,132578.92,2,1.0,0.0,84320.94,0
582,France,Female,32.0,1,116409.55,1,0.0,1.0,152790.92,0
516,France,Female,40.0,9,0.0,2,0.0,1.0,33266.29,0
771,Spain,Male,18.0,1,0.0,2,0.0,0.0,41542.95,0
606,France,Male,32.0,5,83161.65,1,1.0,1.0,116885.59,0
762,Spain,Male,35.0,9,122929.42,2,0.0,0.0,149822.04,0
802,Spain,Male,51.0,7,0.0,1,0.0,1.0,40855.79,0
722,Germany,Female,48.0,10,138311.76,1,1.0,1.0,3472.63,1
662,France,Male,34.0,2,0.0,2,0.0,1.0,21497.27,0
571,France,Male,32.0,5,131354.25,1,1.0,0.0,125256.53,0
597,Spain,Male,38.0,1,0.0,2,1.0,0.0,41303.29,0
697,France,Female,76.0,7,0.0,2,0.0,1.0,188772.45,0
629,Spain,Male,29.0,6,0.0,2,1.0,1.0,88842.8,0
609,France,Female,39.0,8,141675.23,1,0.0,1.0,175664.25,0
687,Germany,Male,41.0,10,134318.21,2,1.0,1.0,198064.52,0
599,Germany,Female,49.0,10,143888.22,2,1.0,1.0,166236.38,1
720,France,Female,45.0,1,102882.4,2,1.0,1.0,35633.15,1
695,France,Female,50.0,8,0.0,1,1.0,0.0,126381.6,1
549,France,Male,50.0,9,94748.76,2,0.0,1.0,13608.18,0
756,Spain,Male,29.0,2,117412.19,2,1.0,0.0,4888.91,0
600,Spain,Female,50.0,6,94684.27,1,1.0,1.0,50488.91,0
646,France,Male,52.0,8,59669.43,1,0.0,0.0,172495.81,1
583,France,Male,59.0,7,127450.14,1,0.0,1.0,67552.71,0
507,France,Male,41.0,3,58820.32,2,1.0,1.0,138536.09,0
701,France,Male,43.0,2,0.0,2,1.0,1.0,165303.79,0
692,France,Female,30.0,7,0.0,2,1.0,1.0,18826.34,0
630,France,Male,50.0,1,81947.76,1,0.0,1.0,63606.22,1
510,Germany,Female,50.0,7,123936.54,1,1.0,1.0,23768.01,0
596,Spain,Male,41.0,5,0.0,2,0.0,1.0,141053.85,0
564,France,Female,27.0,6,0.0,1,0.0,0.0,7819.76,0
685,Spain,Male,34.0,6,83264.28,1,0.0,0.0,9663.28,0
743,Spain,Male,41.0,7,0.0,1,1.0,0.0,163736.09,1
563,Spain,Female,36.0,4,143680.47,2,1.0,1.0,63531.19,0
681,Spain,Male,33.0,10,0.0,1,0.0,0.0,158336.36,0
570,France,Female,29.0,0,0.0,1,1.0,0.0,37092.43,0
633,Germany,Male,29.0,6,117412.35,1,0.0,0.0,30338.94,0
618,Germany,Male,42.0,8,153572.31,2,1.0,1.0,76679.6,0
603,Spain,Female,39.0,5,162390.52,2,1.0,0.0,54702.66,0
648,Germany,Male,33.0,5,138664.24,1,1.0,0.0,29076.27,0
806,France,Male,34.0,5,113958.55,1,0.0,1.0,32125.98,0
624,Germany,Female,45.0,5,151855.33,1,1.0,0.0,68794.15,0
664,France,Female,41.0,5,0.0,1,1.0,1.0,152054.33,0
546,Germany,Female,52.0,1,106074.89,1,1.0,1.0,23548.45,1
597,Spain,Male,38.0,6,115702.67,2,1.0,1.0,25059.05,0
727,Spain,Female,49.0,7,96296.78,1,1.0,0.0,190457.87,1
645,Germany,Male,25.0,1,157404.02,2,1.0,0.0,93073.04,0
730,France,Male,34.0,1,0.0,2,1.0,1.0,126592.01,0
676,France,Female,37.0,5,89634.69,1,1.0,1.0,169583.18,1
462,Germany,Male,34.0,1,94682.56,2,1.0,0.0,138478.2,0
598,Spain,Male,27.0,8,90721.52,2,1.0,0.0,109296.18,0
807,France,Female,34.0,1,0.0,1,0.0,0.0,114448.13,0
597,Spain,Female,66.0,3,0.0,1,1.0,1.0,70532.53,0
423,France,Female,36.0,5,97665.61,1,1.0,0.0,118372.55,1
616,Spain,Male,71.0,4,0.0,2,1.0,1.0,173599.38,0
831,France,Male,30.0,2,0.0,2,0.0,1.0,3430.38,0
794,France,Male,46.0,6,0.0,2,1.0,0.0,195325.74,0
528,France,Male,30.0,2,128262.72,2,1.0,0.0,50771.16,0
829,Spain,Female,26.0,8,101440.36,2,1.0,1.0,19324.5,0
646,Spain,Female,50.0,5,142644.64,2,1.0,1.0,142208.5,1
598,France,Female,40.0,2,171178.25,1,1.0,0.0,137980.58,1
850,France,Male,31.0,6,67996.23,2,0.0,0.0,50129.87,1
766,Germany,Male,27.0,5,126285.73,1,1.0,0.0,177614.17,1
610,France,Female,27.0,4,87262.4,2,1.0,0.0,182720.07,0
722,Germany,Female,37.0,0,125977.81,1,0.0,0.0,160162.42,0
688,Germany,Female,40.0,8,150679.71,2,0.0,1.0,196226.38,0
616,Germany,Female,41.0,1,103560.57,1,1.0,0.0,236.45,1
688,France,Male,52.0,1,0.0,2,1.0,1.0,172033.57,0
648,France,Male,23.0,9,168372.52,1,1.0,0.0,134676.72,0
617,Germany,Male,44.0,9,49157.09,2,1.0,0.0,53294.17,0
714,Germany,Female,36.0,1,101609.01,2,1.0,1.0,447.73,0
673,Germany,Female,41.0,9,98612.1,1,1.0,0.0,151349.35,0
465,France,Female,51.0,8,122522.32,1,0.0,0.0,181297.65,1
479,Spain,Male,37.0,6,118433.94,1,0.0,1.0,160060.9,0
538,Spain,Male,68.0,9,0.0,2,1.0,0.0,110440.5,1
515,Spain,Male,40.0,10,121355.99,1,1.0,0.0,138360.29,0
710,France,Male,33.0,10,118327.17,2,1.0,1.0,192928.82,0
799,Spain,Male,38.0,2,0.0,2,1.0,1.0,59297.34,0
679,Spain,Male,33.0,4,96110.22,1,1.0,0.0,1173.23,0
583,France,Female,57.0,3,238387.56,1,0.0,1.0,147964.99,1
651,France,Female,41.0,4,38617.2,1,1.0,1.0,104876.8,0
594,Germany,Male,40.0,0,152092.44,2,1.0,1.0,83508.93,0
566,Spain,Male,32.0,10,147511.26,1,1.0,1.0,159891.03,0
555,France,Male,31.0,8,145875.74,1,1.0,0.0,137491.23,0
652,Spain,Male,41.0,8,115144.68,1,1.0,0.0,188905.43,0
562,France,Male,33.0,6,0.0,2,1.0,0.0,111590.35,0
694,France,Male,36.0,3,97530.25,1,1.0,1.0,117140.41,0
491,Germany,Male,19.0,2,125860.2,1,0.0,0.0,129690.5,0
850,France,Male,40.0,6,0.0,1,1.0,0.0,136985.08,1
763,Germany,Male,32.0,9,160680.41,1,1.0,0.0,30886.35,0
573,Spain,Male,28.0,8,0.0,2,0.0,0.0,77660.03,0
590,France,Male,31.0,8,112211.61,1,1.0,0.0,26261.42,0
544,France,Female,29.0,1,118560.55,1,1.0,1.0,164137.36,0
