CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
568,Germany,Female,31.0,1,61592.14,2,1.0,1.0,61796.64,0
627,Germany,Female,33.0,4,83199.05,1,0.0,0.0,159334.93,0
427,France,Male,37.0,5,0.0,2,1.0,1.0,121485.1,0
673,Spain,Male,39.0,8,138160.0,1,1.0,1.0,110468.51,0
607,France,Male,26.0,1,0.0,1,1.0,0.0,29818.2,0
570,France,Female,58.0,8,0.0,1,0.0,1.0,116503.92,1
439,Spain,Female,32.0,3,138901.61,1,1.0,0.0,75685.97,0
527,France,Female,25.0,6,0.0,2,0.0,1.0,96758.58,0
736,France,Female,24.0,0,0.0,2,1.0,0.0,109355.73,1
738,France,Male,35.0,5,161274.05,2,1.0,0.0,181429.87,0
678,France,Female,38.0,2,0.0,2,0.0,0.0,115068.99,0
655,France,Male,38.0,4,0.0,2,0.0,0.0,110527.71,0
679,France,Female,30.0,1,112543.42,1,1.0,1.0,179435.21,0
692,Germany,Female,41.0,8,130701.29,1,1.0,0.0,59354.24,1
624,France,Male,36.0,6,0.0,2,0.0,0.0,84635.64,0
634,Germany,Female,37.0,7,143258.85,2,1.0,0.0,192721.98,0
850,France,Male,32.0,4,0.0,1,1.0,1.0,180622.02,0
764,France,Female,24.0,0,0.0,2,1.0,0.0,88724.49,0
675,Germany,Female,33.0,0,141816.25,1,1.0,0.0,64815.05,1
692,France,Male,29.0,4,0.0,1,1.0,0.0,76755.99,1
579,France,Female,29.0,10,73194.52,2,1.0,1.0,129209.09,0
622,France,Male,41.0,2,127087.06,1,1.0,0.0,102402.91,1
587,France,Male,40.0,2,0.0,4,0.0,1.0,106174.7,1
708,Germany,Male,37.0,8,153366.13,1,1.0,1.0,26912.34,0
662,France,Female,47.0,6,0.0,2,1.0,1.0,129392.75,0
582,Germany,Female,50.0,6,96486.57,2,1.0,1.0,20344.02,0
558,France,Male,33.0,0,108477.49,1,1.0,1.0,109096.71,1
534,France,Male,38.0,3,0.0,1,0.0,0.0,143938.27,0
723,Germany,Female,68.0,3,110357.0,1,0.0,0.0,141977.54,1
760,Germany,Female,49.0,9,91502.99,1,1.0,0.0,117232.9,1
657,Spain,Male,36.0,8,188241.05,2,0.0,0.0,183058.51,1
662,France,Female,38.0,2,96479.81,1,1.0,0.0,120259.41,0
715,Spain,Male,42.0,6,0.0,2,1.0,1.0,128745.69,0
623,France,Male,45.0,0,0.0,1,1.0,0.0,196533.72,1
432,Spain,Male,38.0,7,0.0,2,1.0,0.0,150580.88,0
556,France,Male,34.0,8,163757.06,1,1.0,1.0,104000.06,0
743,France,Male,37.0,8,69143.91,2,0.0,1.0,105780.18,0
594,Spain,Female,24.0,0,97378.54,1,1.0,1.0,71405.17,0
581,France,Female,55.0,6,0.0,1,1.0,1.0,22442.13,0
555,Germany,Female,51.0,9,138214.5,1,1.0,0.0,198715.27,1
777,France,Male,23.0,6,0.0,2,1.0,1.0,163225.48,0
577,Germany,Female,43.0,3,127940.47,1,0.0,0.0,125140.72,1
706,Germany,Female,47.0,6,120621.89,1,1.0,1.0,140803.7,0
563,Spain,Male,26.0,7,0.0,2,0.0,0.0,6139.74,0
534,France,Male,27.0,9,0.0,2,1.0,0.0,161344.13,0
735,Germany,Male,28.0,5,160454.15,2,0.0,1.0,114957.22,0
614,Spain,Female,25.0,10,75212.28,1,1.0,0.0,58965.04,0
666,France,Female,32.0,10,112536.57,2,1.0,1.0,34350.54,0
681,France,Male,32.0,3,148884.47,2,1.0,1.0,90967.37,0
675,France,Male,34.0,8,0.0,2,1.0,1.0,184842.21,0
512,France,Male,40.0,5,0.0,2,1.0,1.0,146457.83,0
650,Spain,Male,20.0,8,0.0,2,1.0,1.0,113469.65,0
678,Spain,Female,49.0,8,0.0,2,0.0,1.0,98090.69,0
628,Spain,Female,55.0,7,0.0,3,1.0,0.0,85890.75,1
619,Germany,Male,29.0,4,98955.87,1,0.0,1.0,131712.51,0
770,France,Male,36.0,2,89800.14,1,1.0,1.0,105922.69,0
597,Germany,Female,35.0,8,131101.04,1,1.0,1.0,192852.67,0
624,Spain,Female,38.0,8,0.0,2,1.0,0.0,95403.41,0
569,Germany,Male,35.0,2,109196.66,3,1.0,0.0,109393.19,1
503,Spain,Male,31.0,4,0.0,2,1.0,1.0,21645.06,0
696,Germany,Male,30.0,4,114027.7,1,1.0,1.0,193716.56,0
731,Spain,Female,40.0,5,171325.98,1,1.0,1.0,159718.27,1
809,France,Female,39.0,5,0.0,1,1.0,0.0,77705.75,0
663,France,Female,37.0,7,0.0,1,1.0,1.0,185210.63,0
739,Germany,Male,32.0,3,102128.27,1,1.0,0.0,63981.37,1
726,Spain,Female,26.0,1,80780.16,1,1.0,1.0,19225.85,0
620,Spain,Male,29.0,9,0.0,2,1.0,0.0,13133.88,0
742,Germany,Male,33.0,1,137937.95,1,1.0,1.0,51387.1,0
629,Spain,Male,34.0,8,0.0,2,1.0,1.0,180595.02,0
751,Germany,Male,50.0,2,96888.39,1,1.0,0.0,77206.25,1
692,France,Female,28.0,8,95059.02,2,1.0,0.0,44420.18,0
418,France,Female,39.0,2,0.0,2,0.0,0.0,9041.71,0
748,Germany,Female,40.0,3,103499.09,2,0.0,0.0,38153.19,0
622,Spain,Male,27.0,9,139834.93,1,1.0,1.0,152733.89,0
563,France,Female,39.0,5,0.0,2,1.0,1.0,17603.81,0
736,France,Female,29.0,9,0.0,2,0.0,0.0,176152.7,0
850,Germany,Female,40.0,4,97990.49,2,0.0,0.0,106691.02,0
551,Germany,Male,54.0,5,102994.04,1,1.0,0.0,176680.16,1
610,Spain,Male,46.0,5,91897.8,1,1.0,0.0,54394.28,0
595,France,Female,53.0,7,0.0,2,1.0,0.0,41371.68,1
850,Germany,Female,31.0,4,164672.66,1,0.0,1.0,61936.1,0
741,Germany,Female,19.0,8,108711.57,2,1.0,0.0,24857.25,0
608,Spain,Male,27.0,4,153325.1,1,1.0,1.0,199953.33,0
624,Spain,Male,35.0,2,0.0,2,1.0,0.0,87310.59,0
539,France,Male,20.0,0,83459.86,1,1.0,1.0,146752.67,0
834,France,Female,49.0,2,131394.56,1,0.0,0.0,194365.76,1
707,France,Male,42.0,2,16893.59,1,1.0,1.0,77502.56,0
642,Germany,Female,39.0,8,128264.03,1,1.0,0.0,61792.76,1
616,France,Male,29.0,9,0.0,1,1.0,1.0,166984.44,0
589,Spain,Female,45.0,1,0.0,1,0.0,0.0,125939.22,1
475,France,Female,45.0,0,134264.04,1,1.0,0.0,27822.99,1
580,France,Male,37.0,9,0.0,2,0.0,1.0,77108.66,0
530,Germany,Male,23.0,1,137060.88,2,1.0,1.0,165227.23,0
549,Germany,Male,34.0,6,204017.4,2,1.0,0.0,109538.35,0
658,Spain,Male,21.0,7,0.0,2,0.0,1.0,154279.87,0
692,Spain,Female,29.0,4,0.0,2,0.0,0.0,138880.24,0
781,France,Female,28.0,4,0.0,2,1.0,0.0,177703.15,0
509,Spain,Male,38.0,2,0.0,1,0.0,0.0,168460.12,0
605,France,Female,28.0,6,0.0,2,0.0,0.0,159508.52,0
758,France,Female,34.0,3,0.0,2,1.0,1.0,124226.16,0
577,Spain,Male,28.0,7,0.0,1,1.0,0.0,143274.41,0
604,Spain,Male,41.0,3,0.0,1,0.0,0.0,11819.84,0
781,France,Female,42.0,3,156555.54,1,1.0,1.0,175674.01,0
605,France,Male,41.0,5,91612.91,1,1.0,1.0,28427.84,0
510,Germany,Male,31.0,0,113688.63,1,1.0,0.0,33099.41,1
705,Germany,Female,56.0,2,143249.67,1,1.0,0.0,88428.41,1
604,France,Female,40.0,1,0.0,2,1.0,0.0,123207.17,0
544,France,Female,26.0,6,0.0,1,1.0,0.0,100200.4,1
850,France,Female,31.0,4,0.0,2,1.0,1.0,33082.81,0
466,France,Male,40.0,4,91592.06,1,1.0,0.0,141210.18,1
544,Spain,Female,53.0,9,0.0,1,1.0,0.0,125692.07,1
571,France,Female,35.0,1,104783.81,2,0.0,1.0,178512.52,0
748,France,Male,44.0,2,92911.52,1,0.0,1.0,85495.24,0
677,Spain,Female,34.0,4,0.0,2,1.0,1.0,6175.53,0
576,Germany,Female,36.0,8,166287.85,1,1.0,1.0,23305.85,0
529,Spain,Male,34.0,9,0.0,1,1.0,1.0,93208.22,0
641,Spain,Male,32.0,7,0.0,2,1.0,1.0,24267.28,0
560,France,Female,35.0,1,0.0,2,1.0,0.0,3701.63,0
614,France,Male,44.0,6,0.0,2,0.0,1.0,104930.46,0
642,France,Male,40.0,1,154863.15,1,1.0,1.0,138052.51,0
694,Spain,Female,39.0,9,0.0,2,0.0,0.0,99924.04,0
569,Germany,Female,28.0,3,100032.52,1,1.0,0.0,5159.21,1
611,France,Female,46.0,5,0.0,1,1.0,0.0,77677.14,1
681,Spain,Male,30.0,2,111093.01,1,1.0,0.0,68985.99,0
685,France,Female,40.0,7,0.0,1,1.0,0.0,72852.74,1
589,Germany,Female,20.0,2,121093.29,2,1.0,0.0,3529.72,0
698,France,Female,39.0,4,0.0,2,0.0,1.0,47455.82,0
659,France,Female,33.0,7,89939.62,1,1.0,0.0,136540.09,0
506,Spain,Male,32.0,8,0.0,2,0.0,1.0,182692.8,0
592,Germany,Female,70.0,5,71816.74,2,1.0,0.0,105096.82,1
640,France,Female,67.0,3,0.0,1,0.0,1.0,42964.63,0
707,France,Male,37.0,1,0.0,2,0.0,1.0,6035.51,0
541,Germany,Female,39.0,9,100116.67,1,1.0,1.0,199808.1,1
642,France,Female,55.0,7,0.0,2,1.0,1.0,101515.76,0
688,Spain,Male,42.0,5,0.0,2,0.0,0.0,197602.29,0
795,Spain,Male,35.0,8,0.0,2,1.0,0.0,167155.36,0
679,Germany,Female,32.0,0,88335.05,1,0.0,0.0,159584.81,0
790,Spain,Male,37.0,6,0.0,2,1.0,1.0,119484.01,0
689,Germany,Male,26.0,4,120727.97,1,0.0,1.0,149073.88,0
592,Germany,Male,31.0,7,124593.23,1,1.0,0.0,86079.67,0
817,France,Male,59.0,1,118962.58,1,1.0,1.0,120819.58,0
577,Germany,Female,31.0,4,61211.18,1,1.0,1.0,145250.43,0
753,France,Female,43.0,5,0.0,2,1.0,0.0,109881.71,0
681,France,Male,38.0,6,153722.47,1,1.0,0.0,101319.76,0
489,France,Male,34.0,5,0.0,1,0.0,0.0,43540.59,0
788,Spain,Male,34.0,6,156478.62,1,0.0,1.0,181196.76,0
509,France,Male,35.0,8,0.0,2,0.0,1.0,67431.28,0
535,France,Female,31.0,7,111855.04,2,1.0,1.0,36278.89,0
709,France,Female,40.0,9,131569.63,1,1.0,1.0,103970.58,0
532,Germany,Male,52.0,3,110791.97,1,1.0,0.0,148704.77,1
752,France,Male,39.0,3,0.0,1,1.0,0.0,188187.05,0
791,France,Female,33.0,3,0.0,1,1.0,1.0,144413.92,1
692,Spain,Female,47.0,3,0.0,2,1.0,0.0,150802.41,1
704,France,Male,39.0,5,0.0,1,1.0,0.0,6416.92,0
718,Spain,Male,32.0,8,0.0,2,1.0,1.0,41399.33,0
510,France,Female,32.0,1,0.0,2,0.0,1.0,28515.17,0
568,France,Male,51.0,4,0.0,3,1.0,1.0,66586.56,0
773,Spain,Female,41.0,5,0.0,1,1.0,0.0,28266.9,1
571,France,Male,44.0,9,0.0,2,0.0,0.0,38433.35,0
523,France,Male,39.0,3,0.0,2,1.0,0.0,6726.53,0
783,Germany,Female,41.0,5,106640.5,1,1.0,0.0,176945.96,0
628,Spain,Male,43.0,3,184926.61,1,1.0,0.0,122937.57,0
771,France,Male,32.0,5,62321.62,1,1.0,1.0,40920.59,0
618,France,Male,39.0,2,91068.56,1,1.0,0.0,26578.69,0
627,Germany,Male,28.0,5,71097.23,1,1.0,1.0,130504.49,0
562,Germany,Male,31.0,2,112708.2,1,0.0,1.0,186370.3,0
516,Spain,Female,31.0,7,0.0,1,1.0,0.0,47018.75,0
724,France,Female,34.0,2,0.0,2,1.0,1.0,118863.38,0
632,Germany,Male,42.0,6,59972.26,2,0.0,1.0,148172.94,0
670,France,Male,37.0,2,0.0,2,1.0,1.0,54229.74,0
763,Spain,Male,37.0,8,0.0,2,1.0,1.0,933.38,0
764,France,Female,44.0,1,0.0,2,1.0,1.0,11467.38,0
573,Spain,Male,44.0,8,0.0,2,0.0,0.0,62424.46,0
710,Germany,Male,37.0,6,135795.63,1,0.0,1.0,46523.6,0
671,Germany,Female,48.0,9,116711.06,2,0.0,0.0,76373.38,0
658,France,Male,44.0,2,168396.34,1,1.0,1.0,14178.73,0
648,Spain,Male,42.0,2,98795.61,2,1.0,0.0,89123.99,0
657,Germany,Female,38.0,5,123770.46,1,0.0,0.0,47019.66,1
598,Spain,Female,23.0,6,0.0,2,1.0,0.0,153229.19,0
639,France,Female,38.0,5,0.0,2,0.0,0.0,93716.38,0
702,France,Female,29.0,6,149218.39,1,1.0,1.0,9633.01,0
677,France,Male,42.0,5,99580.13,1,1.0,0.0,21007.96,0
418,France,Male,36.0,7,90145.04,1,1.0,1.0,69157.93,0
802,Germany,Male,31.0,1,125013.72,1,1.0,1.0,187658.09,0
736,Germany,Female,36.0,8,103914.17,1,1.0,1.0,110035.88,1
602,Germany,Female,43.0,2,113641.49,4,1.0,0.0,115116.35,1
600,France,Male,40.0,1,141136.79,1,1.0,1.0,67803.83,0
638,Germany,Male,42.0,8,145177.84,1,1.0,0.0,193471.74,1
556,Spain,Female,48.0,8,168522.37,1,1.0,1.0,151310.16,0
587,Germany,Female,38.0,0,132122.42,2,0.0,0.0,31730.32,0
427,Germany,Male,42.0,1,75681.52,1,1.0,1.0,57098.0,0
586,France,Male,32.0,1,0.0,2,0.0,0.0,31635.99,0
839,Germany,Male,47.0,2,136911.07,1,1.0,1.0,168184.62,1
645,France,Female,36.0,8,0.0,2,1.0,1.0,12096.61,1
659,Spain,Male,27.0,4,0.0,2,1.0,0.0,99341.87,0
834,France,Male,36.0,8,142882.49,1,1.0,0.0,89983.02,1
509,Spain,Male,29.0,1,0.0,2,1.0,0.0,69113.14,0
680,France,Male,33.0,10,183768.47,1,1.0,0.0,164119.35,0
585,France,Male,42.0,2,0.0,2,1.0,1.0,18657.77,0
684,France,Female,41.0,6,135203.81,2,1.0,1.0,121967.88,0
529,Spain,Female,43.0,5,0.0,2,0.0,0.0,79476.63,0
588,Germany,Female,35.0,1,103060.63,1,1.0,0.0,179866.01,1
569,Spain,Male,43.0,8,161546.68,2,0.0,1.0,178187.28,0
686,Germany,Female,27.0,1,115095.88,2,0.0,0.0,78622.46,0
756,France,Male,40.0,1,94773.11,1,1.0,0.0,114279.63,0
651,Germany,Female,34.0,10,148962.46,1,1.0,0.0,66389.43,1
485,France,Female,27.0,3,0.0,2,1.0,0.0,141449.86,0
702,Spain,Male,30.0,2,0.0,2,1.0,1.0,145537.32,0
645,Germany,Male,49.0,4,160133.88,1,0.0,1.0,88391.97,0
571,France,Female,33.0,9,0.0,2,0.0,1.0,77519.62,0
811,France,Male,46.0,9,180226.24,1,1.0,0.0,13464.64,1
766,Spain,Male,36.0,5,78381.13,1,0.0,1.0,153831.6,0
706,Germany,Female,39.0,8,112889.91,1,0.0,1.0,6723.66,0
775,Spain,Male,29.0,10,0.0,2,1.0,1.0,68143.93,0
698,Spain,Female,39.0,9,161993.89,1,0.0,0.0,90212.38,0
670,France,Male,36.0,3,0.0,1,1.0,0.0,140754.19,1
612,Germany,Male,30.0,9,142910.15,1,1.0,0.0,105890.55,1
601,France,Female,37.0,5,0.0,1,0.0,0.0,20708.6,0
631,Spain,Male,23.0,3,0.0,2,1.0,0.0,13813.24,0
834,France,Female,49.0,8,160602.25,2,1.0,0.0,129273.94,0
672,France,Male,39.0,2,0.0,2,1.0,0.0,87372.49,0
758,France,Female,32.0,2,84378.9,1,1.0,1.0,75396.43,0
841,Spain,Male,41.0,1,0.0,2,0.0,1.0,193093.77,0
661,Germany,Female,47.0,0,109493.62,1,0.0,0.0,188324.01,1
674,Spain,Male,32.0,2,0.0,2,1.0,0.0,140579.17,0
647,Germany,Male,51.0,4,131156.76,1,1.0,0.0,29883.63,0
792,Germany,Female,29.0,4,107601.79,1,1.0,0.0,18922.18,1
658,Germany,Female,45.0,9,134562.8,1,1.0,1.0,159268.67,0
836,Spain,Female,41.0,7,150302.84,1,1.0,1.0,156036.19,0
679,Germany,Female,50.0,6,132598.38,2,1.0,1.0,184017.98,0
545,France,Male,37.0,3,91184.01,1,1.0,0.0,105476.65,0
554,France,Male,39.0,2,129709.62,1,1.0,0.0,173197.12,0
499,Spain,Female,53.0,1,75225.53,2,0.0,0.0,144849.1,1
712,France,Male,36.0,2,100749.5,3,0.0,0.0,70758.37,1
777,France,Female,53.0,10,0.0,2,1.0,0.0,189992.97,0
709,Germany,Male,30.0,9,115479.48,2,1.0,1.0,134732.99,0
593,Germany,Female,48.0,3,133903.12,2,1.0,1.0,85902.39,1
637,France,Male,40.0,2,133463.1,1,0.0,1.0,93165.34,0
640,France,Male,55.0,10,132436.34,1,1.0,0.0,978.66,0
510,Spain,Female,38.0,4,0.0,1,1.0,0.0,118913.53,1
718,France,Female,43.0,0,93143.39,1,1.0,0.0,167554.86,0
709,Spain,Male,23.0,10,0.0,2,0.0,0.0,129590.18,0
691,France,Female,33.0,6,0.0,2,1.0,0.0,164074.89,0
624,France,Male,26.0,9,74681.9,2,0.0,0.0,31231.35,0
850,France,Female,47.0,9,137301.87,1,1.0,0.0,44351.77,0
608,Spain,Female,35.0,6,0.0,2,1.0,1.0,143463.28,0
704,France,Male,31.0,0,0.0,2,1.0,0.0,183038.33,0
682,Spain,Female,48.0,9,101198.01,1,1.0,1.0,49732.9,0
600,Germany,Male,30.0,2,119755.0,1,1.0,1.0,21852.91,0
743,France,Male,71.0,0,0.0,2,0.0,1.0,29837.65,0
593,Spain,Male,27.0,10,0.0,3,0.0,0.0,94620.0,1
564,France,Female,36.0,7,206329.65,1,1.0,1.0,46632.87,1
739,France,Female,20.0,4,133800.98,1,0.0,1.0,150245.81,0
696,Germany,Male,32.0,8,101160.99,1,1.0,1.0,115916.55,0
672,Germany,Male,40.0,4,89025.88,2,1.0,0.0,188892.19,0
644,France,Male,50.0,9,76817.0,4,1.0,0.0,196371.13,1
607,Spain,Male,36.0,8,158261.68,1,1.0,1.0,76744.72,0
681,France,Male,59.0,4,122781.51,1,0.0,1.0,140166.95,0
542,France,Female,43.0,8,145618.37,1,0.0,1.0,10350.74,0
686,Spain,Female,47.0,6,0.0,1,1.0,0.0,32080.69,1
488,France,Female,34.0,2,0.0,2,1.0,1.0,181270.84,0
606,France,Male,61.0,5,108166.09,2,0.0,1.0,8643.21,0
850,Spain,Male,30.0,2,141040.01,1,1.0,1.0,5978.2,0
639,France,Male,66.0,0,0.0,2,0.0,1.0,42240.54,0
520,Spain,Male,43.0,7,0.0,2,1.0,1.0,36202.74,0
655,Germany,Female,61.0,2,183997.7,2,1.0,1.0,161217.18,0
836,Spain,Female,37.0,10,0.0,2,1.0,0.0,111324.41,0
684,Spain,Female,42.0,3,103210.27,1,1.0,0.0,31002.03,0
639,France,Male,27.0,8,0.0,2,1.0,0.0,192247.35,0
688,Spain,Female,46.0,3,0.0,2,0.0,1.0,104902.68,0
847,France,Male,66.0,7,123760.68,1,0.0,1.0,53157.16,0
607,Germany,Male,40.0,5,90594.55,1,0.0,1.0,181598.25,0
837,Germany,Male,37.0,6,94001.61,2,1.0,0.0,140723.05,0
726,France,Female,24.0,6,0.0,2,1.0,1.0,54724.03,0
619,France,Male,58.0,5,152199.33,1,1.0,1.0,86022.09,0
490,Spain,Male,31.0,3,145260.23,1,0.0,1.0,114066.77,0
785,Spain,Female,31.0,2,121691.54,2,0.0,0.0,81778.72,0
631,France,Male,26.0,1,149144.61,1,0.0,1.0,123697.95,0
684,Spain,Male,39.0,4,207034.96,2,0.0,0.0,157694.76,1
677,France,Male,27.0,2,0.0,2,1.0,1.0,20092.89,0
607,Germany,Female,37.0,4,135927.06,1,0.0,0.0,180890.4,0
768,Spain,Female,44.0,6,60603.4,1,1.0,1.0,178045.97,0
437,Germany,Male,35.0,6,126803.34,2,1.0,1.0,161133.4,0
639,Germany,Male,35.0,10,128173.9,2,1.0,0.0,59093.39,0
733,France,Male,51.0,10,141556.96,1,1.0,0.0,130189.53,0
726,Spain,Female,48.0,6,99906.19,1,1.0,0.0,64323.24,0
638,Germany,Female,39.0,0,122501.28,2,1.0,1.0,95007.8,0
581,Spain,Female,29.0,8,0.0,2,1.0,0.0,46735.19,0
570,France,Male,32.0,9,117337.54,2,0.0,1.0,62810.91,0
741,Spain,Female,42.0,9,121056.63,2,1.0,0.0,39122.58,0
597,France,Female,60.0,0,131778.08,1,0.0,0.0,10703.53,1
569,Germany,Female,32.0,8,145330.43,1,1.0,1.0,132038.65,0
673,Germany,Female,25.0,3,108244.82,2,1.0,1.0,103573.96,0
689,Spain,Male,73.0,1,108555.07,1,0.0,1.0,167969.15,0
631,Germany,Male,37.0,8,138292.64,2,0.0,0.0,152422.91,1
722,Spain,Female,32.0,4,0.0,2,1.0,1.0,113666.48,0
841,France,Female,31.0,3,162701.65,2,1.0,1.0,126794.56,0
643,Spain,Male,34.0,3,83132.09,1,1.0,1.0,21360.88,0
608,France,Female,34.0,4,88772.87,1,1.0,1.0,168822.01,0
648,Germany,Male,34.0,3,95039.73,2,1.0,1.0,147055.87,0
599,Spain,Male,36.0,4,0.0,2,0.0,0.0,13210.56,0
529,France,Female,31.0,5,0.0,2,1.0,0.0,26817.23,0
705,Spain,Male,36.0,1,111629.29,1,1.0,1.0,21807.16,0
607,Germany,Male,39.0,2,84468.67,2,1.0,1.0,121945.42,0
652,France,Female,34.0,6,97435.85,2,1.0,1.0,104331.76,0
798,Germany,Female,49.0,5,132571.67,1,1.0,1.0,31686.33,1
538,Spain,Female,49.0,9,141434.04,1,0.0,0.0,173779.25,1
687,France,Male,39.0,7,0.0,2,1.0,0.0,26848.25,0
626,France,Female,39.0,0,0.0,2,1.0,1.0,83295.09,0
686,Spain,Male,41.0,7,102749.72,1,0.0,1.0,194913.86,0
665,France,Male,25.0,7,90920.75,1,0.0,1.0,112256.57,0
471,Germany,Female,36.0,5,90063.74,2,1.0,1.0,96366.7,0
577,Spain,Male,51.0,2,108867.0,1,0.0,0.0,140800.66,1
817,Germany,Male,58.0,3,114327.59,2,1.0,1.0,42831.11,0
559,Spain,Female,39.0,2,0.0,2,1.0,1.0,121151.1,0
710,Germany,Female,62.0,9,148214.36,1,1.0,0.0,48571.14,1
664,Germany,Male,26.0,7,116244.14,2,1.0,1.0,95145.14,0
749,France,Male,42.0,2,56726.83,2,0.0,1.0,185543.35,0
658,Germany,Male,29.0,5,75395.53,2,0.0,1.0,54914.92,0
634,France,Female,41.0,8,68213.99,1,1.0,1.0,6382.46,0
689,France,Male,47.0,1,93871.95,3,1.0,0.0,156878.42,1
652,Germany,Female,26.0,1,131908.35,1,1.0,1.0,179269.79,0
613,Spain,Male,37.0,3,171653.17,1,0.0,1.0,5353.12,0
663,Germany,Male,32.0,8,130627.66,1,1.0,0.0,47161.25,1
597,Spain,Male,26.0,5,0.0,2,0.0,1.0,95159.13,0
646,Spain,Male,69.0,10,115462.44,1,1.0,0.0,40421.87,0
696,Spain,Male,41.0,9,127523.75,1,0.0,1.0,191417.42,0
627,Spain,Male,48.0,1,132759.8,1,1.0,0.0,78899.22,0
584,Spain,Female,48.0,2,213146.2,1,1.0,0.0,75161.25,1
528,France,Female,26.0,10,102073.67,2,0.0,0.0,166799.93,0
537,Spain,Female,38.0,6,141786.78,1,0.0,1.0,147797.54,0
681,Germany,Female,44.0,3,105206.7,2,1.0,1.0,163558.36,0
604,France,Female,47.0,8,62094.71,3,0.0,0.0,9308.1,1
576,France,Male,24.0,3,0.0,1,0.0,1.0,78498.04,1
740,France,Female,37.0,7,0.0,2,1.0,1.0,194270.91,0
635,Spain,Male,29.0,2,0.0,2,0.0,0.0,117173.8,0
496,Germany,Female,59.0,7,91680.1,2,1.0,0.0,163141.18,1
471,France,Female,27.0,4,0.0,2,1.0,0.0,122642.09,0
671,Spain,Female,31.0,4,0.0,2,0.0,1.0,79270.02,0
839,Spain,Female,33.0,10,75592.43,1,1.0,0.0,62674.42,0
636,France,Male,35.0,9,95478.17,1,0.0,0.0,169286.74,0
781,France,Female,48.0,0,57098.96,1,1.0,0.0,85644.06,1
732,France,Female,40.0,10,0.0,2,1.0,0.0,154189.08,0
667,France,Male,40.0,9,0.0,1,1.0,1.0,96670.2,0
691,Germany,Female,37.0,7,123067.63,1,1.0,1.0,98162.44,1
667,France,Male,48.0,2,0.0,1,1.0,0.0,43229.2,0
621,France,Female,40.0,6,0.0,1,1.0,0.0,155155.25,0
619,France,Female,33.0,2,167733.51,2,1.0,1.0,65222.48,0
602,Germany,Male,38.0,2,71667.97,2,0.0,0.0,137111.89,0
512,France,Female,75.0,2,0.0,1,1.0,0.0,123304.62,0
756,France,Male,28.0,8,179960.2,1,1.0,0.0,89938.08,0
766,Germany,Male,43.0,6,112088.04,2,1.0,1.0,36706.56,0
726,France,Male,34.0,9,0.0,2,0.0,0.0,14121.61,0
647,Spain,Male,28.0,6,149594.02,2,1.0,0.0,102325.19,0
514,France,Male,26.0,1,0.0,2,0.0,0.0,121551.93,0
625,Germany,Male,42.0,6,100047.33,1,1.0,0.0,93429.95,0
841,France,Male,34.0,4,0.0,2,1.0,0.0,141582.66,0
563,Spain,Male,61.0,1,82182.1,1,1.0,0.0,106826.92,1
595,Germany,Female,26.0,8,118547.72,1,1.0,1.0,151192.18,0
601,France,Female,40.0,3,92055.36,1,0.0,1.0,164652.02,1
655,Germany,Male,67.0,6,148363.38,1,1.0,1.0,186995.17,0
477,Spain,Female,48.0,2,129120.64,1,0.0,1.0,26475.79,0
711,Spain,Male,32.0,5,0.0,2,1.0,1.0,147720.27,0
569,France,Male,28.0,7,0.0,2,1.0,0.0,73977.23,0
667,Germany,Female,36.0,1,114391.62,1,1.0,1.0,53412.54,0
443,Germany,Male,59.0,4,110939.3,1,1.0,0.0,72846.58,1
657,Spain,Male,31.0,3,125167.02,1,0.0,0.0,98820.39,0
744,Germany,Female,41.0,2,84113.41,1,1.0,0.0,197548.63,0
525,Spain,Female,60.0,7,0.0,2,0.0,1.0,168034.9,0
534,Spain,Male,51.0,3,0.0,2,0.0,1.0,20856.31,0
753,Germany,Female,38.0,9,151766.71,1,1.0,1.0,180829.99,0
683,France,Male,30.0,4,66190.33,1,1.0,1.0,115186.97,0
711,Spain,Female,28.0,5,0.0,2,1.0,1.0,93959.96,0
697,Germany,Female,38.0,6,132591.36,1,1.0,1.0,7387.8,1
630,Germany,Female,34.0,9,106937.05,2,1.0,0.0,138275.01,0
585,France,Female,35.0,2,0.0,2,1.0,0.0,98621.04,1
717,Germany,Female,35.0,5,103214.71,1,1.0,0.0,172172.7,0
652,Germany,Female,45.0,9,110827.49,1,1.0,1.0,153383.54,1
490,France,Male,34.0,5,122952.9,2,0.0,0.0,154360.97,0
661,Spain,Female,41.0,5,28082.95,1,1.0,0.0,69586.27,1
794,Germany,Female,55.0,6,115796.7,1,1.0,0.0,160526.36,1
721,Spain,Female,46.0,7,137933.39,1,1.0,1.0,67976.57,0
754,Spain,Female,32.0,7,0.0,2,1.0,0.0,89520.75,0
656,France,Female,30.0,4,74323.2,1,1.0,1.0,22929.08,0
666,Germany,Female,50.0,7,109062.28,1,1.0,1.0,140136.1,1
619,Germany,Female,41.0,5,92467.58,1,1.0,0.0,38270.47,0
584,Spain,Female,30.0,5,0.0,2,1.0,1.0,185201.58,0
639,France,Male,35.0,8,0.0,2,1.0,0.0,170483.9,0
735,France,Male,44.0,9,120681.63,1,1.0,0.0,74836.34,0
596,Germany,Male,48.0,2,131326.47,1,0.0,0.0,1140.02,1
